Search Keyword,Job ID,Job Title,Company,City,Country,Min Exp (Years),Max Exp (Years),Salary Currency,Min Salary,Max Salary,Skills,Posted Date,Status,Is Hot
Analis Data,c86ceecc-4f38-4dfe-86c8-7604fe2599b2,Data Analis,PT. Iekimtie Jaya Agung,,Indonesia,1,3,IDR,4500000,5200000,"Tableau, Redis, Python, Microsoft SQL Server, Microsoft Excel, Power BI, Statistics, Data Visualization, SQL, Data Analysis",2026-07-03T06:31:47.341Z,OPEN,False
Analis Data,4699e482-21b8-45d8-85f0-bc131345e4bb,Data Analis,PT. SPEND GROUP INTERNATIONAL,,Indonesia,0,50,,,,"Python, SQL, Microsoft SQL Server, Statistics, Data Analysis, Microsoft Excel",2026-08-10T02:29:03.264Z,OPEN,False
Analis Data,9754a8e0-5bd2-4f91-a318-5bd9d85a783b,Data Analis,PT Inti Nya Group,,Indonesia,0,1,IDR,4500000,6000000,"Teamwork, Analytical Skills, Market Research, Data Analytics, Attention to Detail",2026-08-04T05:26:21.1Z,OPEN,False
Analis Data,47e3bf7d-0215-46c7-8093-a562205bb476,Data Analis,CV Anugerah Pratama,,Indonesia,1,3,IDR,2900000,3200000,"Microsoft Excel, Statistics, Data Analysis",2026-07-31T03:09:46.26Z,OPEN,False
Analis Data,ab189036-8103-49a0-9aa5-77853997e61a,Data Analis,PT Tiga Global Sejahtera,,Indonesia,3,5,IDR,6000000,9000000,"Data Analysis, SQL, Microsoft Excel, Power BI, Tableau, Data Visualization",2026-03-30T06:54:31.625Z,OPEN,False
Analis Data,3cfe098c-b356-47d4-a633-6508f3c1a766,Data Analis,Rumah Sakit Izza Cikampek,,Indonesia,1,3,IDR,2000000,3000000,"Data Visualization, Data Analysis, SQL, Microsoft SQL Server, Tableau, Python, Microsoft Excel, Redis, Power BI, Statistics",2026-08-14T04:43:01.964Z,OPEN,False
Analis Data,d1c660e9-8087-4332-a1b7-4854de13abde,Analis Data Digital,KULINER MERAH PUTIH,,Indonesia,0,1,,,,"Software Technical Support, Statistics, Data Visualization, Data Analysis",2026-08-05T03:21:10.392Z,OPEN,False
Analis Data,6012d28c-4ce7-4cc0-86f9-95392d77cc0e,Data Analis FnB,Terve Chocolate,,Indonesia,1,3,IDR,3000000,5000000,"Data Analysis, Data analysis, Microsoft Excel, Mathematics, Quantitative Research, Data Analytics, Teamwork, Communicative, Statistics",2026-08-18T09:24:44.067Z,OPEN,False
Analis Data,23678c8f-dffa-4837-b8df-5b8d7fd33b37,Admin Data Analis,PT. BATANG ALUM INDUSTRIE,,Indonesia,1,3,IDR,4000000,4500000,"Microsoft Excel, Redis, Data Analysis, Data Visualization, Statistics, SQL, Power BI",2026-08-18T06:52:24.095Z,OPEN,False
Analis Data,cef9fd77-fcf0-4875-a774-8c06ef343209,Staff Data Analis,PT Leuwijaya Utama Textile,,Indonesia,1,3,IDR,4700000,5000000,"SQL, Python, Microsoft SQL Server, Data Visualization, Data Analysis, Power BI, Microsoft Excel",2026-08-10T04:51:33.326Z,OPEN,False
Analis Data,ed4f6baf-f10d-441d-90fb-c43c22ba8e02,Analis Data (PENGELOLA DATA BARANG),Kartika Accessories,,Indonesia,1,3,IDR,2500000,3000000,"Microsoft Office, Data Analytics, Time Management, Teamwork",2026-08-05T04:17:06.568Z,OPEN,False
Analis Data,5f605d55-c707-4140-a9f2-a0f91a48ebee,ADMIN AFFILIATE & ANALIS DATA,PT. SHOLEH KREATIF MARKETING,,Indonesia,1,3,IDR,2000000,2500000,"Organizational Skills, Google Sheets, Google Docs, Administration, Customer Service, Office Administration, Microsoft Outlook, Microsoft Excel, Data Entry, Microsoft Office",2026-07-27T03:06:05.728Z,OPEN,False
Analis Data,6e8e85b0-57c5-4a69-a472-8c87f38497a6,Data Analis & IT Support,Kanda Fabrics,,Indonesia,1,3,IDR,4500000,5000000,"IT Support, SQL, Data Analysis, Microsoft Excel, Oracle ERP, ERP Software",2026-05-22T07:45:01.287Z,OPEN,False
Analis Data,e5882351-88c8-41af-9798-a6567f0da788,Admin Data Analis Promotion,PT. Sakti Pangan Perkasa,,Indonesia,1,3,IDR,2600000,3000000,"Statistics, Mathematics, Microsoft Excel, Data Analysis",2026-08-08T05:15:30.164Z,OPEN,False
Analis Data,74f09879-6ee3-40d7-a7e8-828bfcb515de,Analis Data Digital Online Store Trainee,KULINER MERAH PUTIH,,Indonesia,0,1,,,,"Data Visualization, Data Monitoring, Statistics, Software Technical Support, Data Analysis",2026-08-08T09:50:27.775Z,OPEN,False
Analis Data,0d397a43-7199-4fca-972b-b1766b316f33,Analis Keuangan,PT Hijau Asia Sejahtera,,Indonesia,1,3,IDR,4850000,7275000,"Data Visualization, Microsoft Excel, Tableau, Statistics, Microsoft SQL Server, Power BI, Python, SQL, Redis, Data Analysis",2026-08-06T06:15:56.567Z,OPEN,False
Analis Data,ae436a76-f00b-41c0-8c52-aaac30c9db4e,Analis Kimia,CV Saprotan Utama,,Indonesia,0,1,IDR,3000000,3100000,"Chemical Analysis, Chemical Testing, Laboratory Skills, Laboratory Department, Chemical Engineering",2026-06-25T02:47:51.507Z,OPEN,False
Analis Data,e8ff5269-a227-49ed-92ba-3362d2505e3e,Analis Kredit,PT BPR Karinamas Permai,,Indonesia,1,3,,,,"Analytical Skills, Credit Analysis, Credit Risk, Financial Analysis",2026-04-22T08:50:37.226Z,OPEN,False
Analis Data,73b0f2fe-0e8b-48b7-b601-51fa20284787,Analis Laboratorium,Nuswantoro Manunggal Jati,,Indonesia,1,3,IDR,3000000,,"Laboratory Safety, Sampling, Sample Preparation, Laboratory Department, Research and Development (R&D), Laboratory Testing, Laboratory Skills, Laboratory Management, Chemical Analysis, Chemical Testing",2026-08-04T02:35:23.381Z,OPEN,False
Analis Data,427c7081-81b2-43f6-a31d-82d0c42af3c1,Analis Bisnis,Mitra Langgeng Sejati,,Indonesia,1,3,IDR,5700000,6500000,"SQL, Project Management, Business Intelligence, Stakeholder Management, Business Analysis, Data Analysis, Microsoft Office, Requirements Analysis, Teamwork, Process Improvement",2026-08-06T07:57:27.653Z,OPEN,False
Analis Data,daffc71b-e219-468e-a0d3-73a5536459d0,Analis Laboratorium,PT Bisa Mandiri Strategi Investasi,,Indonesia,1,3,,,,"Laboratory Skills, Research and Development (R&D), Laboratory Testing, Microbiological Testing, Chemical Testing, Sample Preparation, Chemical Analysis, Laboratory Department, Research Skills, Sampling, Laboratory Management, Waste Management, Laboratory Safety",2026-08-06T02:01:05.506Z,OPEN,False
Analis Data,04faa7b9-08bf-4e51-a0df-537403404a18,Analis Laboratorium,PT HAVINDO PAKAN OPTIMA,,Indonesia,1,3,,,,"Chemical Analysis, Research and Development (R&D), Sampling, Chemical Testing, Laboratory Testing, Laboratory Department, Laboratory Skills, Laboratory Safety, Sample Preparation, Laboratory Management",2026-07-24T01:36:52.006Z,OPEN,False
Analis Data,77ce5f5c-b0c5-4517-9452-323c8367d10b,Analis kimia,PT KORIN LIVING ARTS,,Indonesia,0,1,IDR,3000000,3500000,"Laboratory Skills, General K3, Chemical Testing, Chemical Analysis, Microsoft Office, Teamwork",2026-08-11T03:32:48.469Z,OPEN,False
Analis Data,090cf5e7-c6bf-4ddb-b865-4d4fff3b1071,Analis Kredit,PT. BPR Tata Karya Indonesia,,Indonesia,1,3,IDR,3000000,4500000,"Microsoft Office, Teamwork, Microsoft Excel, Banking",2026-08-03T01:30:16.783Z,OPEN,False
Analis Data,ae0ca3c3-1344-43c2-aae3-d60fded49b96,Analis IPC,PT. Darya Multikor Indonesia,,Indonesia,0,1,IDR,2200000,2400000,"Laboratory Safety, Chemical Testing, Laboratory Testing, Sampling, Sample Preparation, Chemical Analysis, In-Process Quality Control (IPQC), Microsoft Office",2026-08-14T03:13:29.551Z,OPEN,False
